@RELATION teste

@ATTRIBUTE C0	REAL
@ATTRIBUTE C1	REAL
@ATTRIBUTE C2	REAL
@ATTRIBUTE C3	REAL
@ATTRIBUTE C4	REAL
@ATTRIBUTE C5	REAL
@ATTRIBUTE C6	REAL
@ATTRIBUTE C7	REAL
@ATTRIBUTE C8	REAL
@ATTRIBUTE C9	REAL
@ATTRIBUTE C10	REAL
@ATTRIBUTE C11	REAL
@ATTRIBUTE C12	REAL
@ATTRIBUTE C13	REAL
@ATTRIBUTE C14	REAL
@ATTRIBUTE C15	REAL
@ATTRIBUTE C16	REAL
@ATTRIBUTE C17	REAL
@ATTRIBUTE C18	REAL
@ATTRIBUTE C19	REAL
@ATTRIBUTE C20	REAL
@ATTRIBUTE C21	REAL
@ATTRIBUTE C22	REAL
@ATTRIBUTE C23	REAL
@ATTRIBUTE C24	REAL
@ATTRIBUTE C25	REAL
@ATTRIBUTE C26	REAL
@ATTRIBUTE C27	REAL
@ATTRIBUTE C28	REAL
@ATTRIBUTE C29	REAL
@ATTRIBUTE C30	REAL
@ATTRIBUTE C31	REAL
@ATTRIBUTE C32	REAL
@ATTRIBUTE C33	REAL
@ATTRIBUTE C34	REAL
@ATTRIBUTE C35	REAL
@ATTRIBUTE C36	REAL
@ATTRIBUTE C37	REAL
@ATTRIBUTE C38	REAL
@ATTRIBUTE C39	REAL
@ATTRIBUTE C40	REAL
@ATTRIBUTE C41	REAL
@ATTRIBUTE C42	REAL
@ATTRIBUTE C43	REAL
@ATTRIBUTE C44	REAL
@ATTRIBUTE C45	REAL
@ATTRIBUTE C46	REAL
@ATTRIBUTE C47	REAL
@ATTRIBUTE C48	REAL
@ATTRIBUTE C49	REAL
@ATTRIBUTE C50	REAL
@ATTRIBUTE C51	REAL
@ATTRIBUTE C52	REAL
@ATTRIBUTE C53	REAL
@ATTRIBUTE C54	REAL
@ATTRIBUTE C55	REAL
@ATTRIBUTE C56	REAL
@ATTRIBUTE C57	REAL
@ATTRIBUTE C58	REAL
@ATTRIBUTE C59	REAL
@ATTRIBUTE C60	REAL
@ATTRIBUTE C61	REAL
@ATTRIBUTE C62	REAL
@ATTRIBUTE C63	REAL
@ATTRIBUTE C64	REAL
@ATTRIBUTE C65	REAL
@ATTRIBUTE C66	REAL
@ATTRIBUTE C67	REAL
@ATTRIBUTE C68	REAL
@ATTRIBUTE C69	REAL
@ATTRIBUTE C70	REAL
@ATTRIBUTE C71	REAL
@ATTRIBUTE C72	REAL
@ATTRIBUTE C73	REAL
@ATTRIBUTE C74	REAL
@ATTRIBUTE C75	REAL
@ATTRIBUTE C76	REAL
@ATTRIBUTE C77	REAL
@ATTRIBUTE C78	REAL
@ATTRIBUTE C79	REAL
@ATTRIBUTE C80	REAL
@ATTRIBUTE C81	REAL
@ATTRIBUTE C82	REAL
@ATTRIBUTE C83	REAL
@ATTRIBUTE C84	REAL
@ATTRIBUTE C85	REAL
@ATTRIBUTE C86	REAL
@ATTRIBUTE C87	REAL
@ATTRIBUTE C88	REAL
@ATTRIBUTE C89	REAL
@ATTRIBUTE C90	REAL
@ATTRIBUTE C91	REAL
@ATTRIBUTE C92	REAL
@ATTRIBUTE C93	REAL
@ATTRIBUTE C94	REAL
@ATTRIBUTE C95	REAL
@ATTRIBUTE C96	REAL
@ATTRIBUTE C97	REAL
@ATTRIBUTE C98	REAL
@ATTRIBUTE C99	REAL
@ATTRIBUTE C100	REAL
@ATTRIBUTE C101	REAL
@ATTRIBUTE C102	REAL
@ATTRIBUTE C103	REAL
@ATTRIBUTE C104	REAL
@ATTRIBUTE C105	REAL
@ATTRIBUTE C106	REAL
@ATTRIBUTE C107	REAL
@ATTRIBUTE C108	REAL
@ATTRIBUTE C109	REAL
@ATTRIBUTE C110	REAL
@ATTRIBUTE C111	REAL
@ATTRIBUTE C112	REAL
@ATTRIBUTE C113	REAL
@ATTRIBUTE C114	REAL
@ATTRIBUTE classe {612,388,344,041,211,111,185}


@DATA
0, 7.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2086, 0.0464, 0, 0, 0.0233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0794, 0, 0, 0.1575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1012, 0, 0, 0, 0, 0.1024, 0.045, 0.0496, 0, 0, 0, 0, 0, 0, 0.2067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.201, 0, 0, 0.0804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1744, 0, 0, 0, 1.17,211
0, 1.88, 0, 0, 0, 0, 0, 0, 0, 0, 0.0456, 0, 0, 0, 0.1481, 0, 0, 0, 0.0096, 0, 0.1482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1306, 0, 0, 0, 0, 0, 0, 0, 0, 0.0539, 0, 0, 0.1545, 0, 0, 0, 0, 0, 0.308, 0.048, 0.0825, 0, 0, 0, 0, 0.5567, 0, 1.4, 0.2, 0, 0, 0.2435, 0, 0, 0, 0, 0, 0, 0.0993, 0, 0, 0, 0.0493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0.1627, 0, 0, 0, 0, 0, 0, 0, 0, 0.3783, 0, 0, 1.05, 0.1177, 0, 0, 0, 0.1161, 0, 0.1994, 0.0641, 1.76,211
0, 6.5033, 0.1475, 0.35, 0, 0, 0, 0, 0, 0, 0.0688, 0, 0, 0, 0.1337, 0.0696, 0, 0, 0.0067, 0, 0.1662, 0, 0, 0, 0, 0, 0, 0, 0, 0.0767, 0.0753, 0.1013, 0, 0, 0, 0, 0, 0.0616, 0, 0, 0, 0, 0, 0.1867, 0, 0, 0, 0, 0, 0, 0.1, 0.0923, 0, 0, 0, 0, 0, 2.81, 0.45, 0, 0, 0.1418, 0, 0, 0, 0, 0, 0, 0.0656, 0, 0, 0, 0.0504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0621, 0, 0, 0, 0.126, 0, 0, 0, 0.1089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211, 0, 0.0381, 0.5535, 2.055,211
0.34, 7.46, 0, 0, 0, 0, 0, 0, 0, 0, 0.0456, 0, 0, 0, 0.199, 0, 0, 0, 0.0179, 0, 0.0397, 0, 0, 0, 0, 0, 0.137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1394, 0, 0, 0, 0, 0, 0, 0, 0, 0.4567, 0, 0, 0, 0.2394, 0.11, 0, 0, 0, 0, 0, 0, 0.65, 0, 0, 0, 0, 0.3785, 0, 0, 0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0.1227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211, 0, 0.0381, 0, 0,211
3.75, 4.95, 0, 0, 0, 0, 0, 0.2275, 0, 0, 0.5538, 0, 0, 0, 0.1088, 0, 0, 0, 0.0314, 0, 0.0218, 0, 0, 0, 0.314, 0, 0, 0, 0, 0.108, 0.1659, 0, 0.1546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0756, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 0, 0.2767, 0, 1.4, 0, 0, 0, 0.1671, 0, 0, 0, 0, 0, 0.0917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0846, 0, 0.7833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05, 0, 0, 0, 0, 0.0211, 0, 0, 0, 0,211
0.194, 5.9267, 0.0517, 0, 0, 0, 0, 0, 0, 0, 0.1194, 0.33, 0, 0, 0.2722, 0.0521, 0, 0, 0.0134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1465, 0.1013, 0, 0, 0, 0.1389, 0, 0.1426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0753, 0, 0.278, 0.12, 0.0815, 0, 0, 0, 0.14, 0, 0, 0.9017, 0, 0, 0.0771, 0, 0, 0, 0, 0.0992, 0.1908, 0, 0, 0, 0, 0.0648, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 0.51, 0, 0, 0, 0, 0, 0.2458, 0, 0.5733, 0.9425, 0.1347, 0, 0, 0.252, 0, 0, 0, 0, 0, 0.3917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17,211
0, 2.1733, 0.1992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2531, 0, 0, 0, 0.0101, 0, 0.0635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0894, 0, 0.0539, 0, 0, 0.0773, 0, 0, 0, 0, 0, 0, 0.048, 0.0619, 0, 0, 0, 0, 1.14, 0, 2.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0533, 0.0496, 0, 0, 0, 0, 0, 0, 0.0873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.97, 0, 0.3487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46, 0, 0, 0, 0, 0, 0, 0, 0, 0.3425, 0.0753, 1.17,211
0.194, 5.3067, 0, 0, 0.2444, 0, 0, 0, 0, 0, 0.2194, 0, 0, 0, 0.1361, 0.0639, 0, 0, 0.0082, 0, 0.0424, 0, 0, 0, 0.157, 0, 0, 0, 0, 0, 0, 0.1287, 0, 0, 0.1686, 0, 0, 0.19, 0, 0, 4.19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0444, 0.6169, 0, 0, 0, 0, 0, 0, 0.2867, 0, 0, 0.1671, 0, 0.7262, 0, 0, 0.0624, 0, 0, 0.11, 0, 2.3429, 0.0326, 0, 0, 0, 0, 0, 0, 0, 0, 0.7375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1208, 0, 0, 0, 0.1089, 0, 0, 0, 0,211
0, 1.8767, 2.0475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1532, 0, 0, 0, 0.0053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2229, 0, 0, 0, 0, 0.2078, 0, 0, 0, 0, 0, 0.2333, 0, 0, 0, 0, 0, 0, 0, 0, 0.0269, 0.0923, 0, 0, 0, 0.99, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 0, 0.046, 0, 0, 0, 0, 0, 0.0422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0.0854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.445,211
0.34, 4.9967, 0.0517, 0, 0, 0, 0, 0, 0, 0, 0.0925, 0, 0, 0, 0.1242, 0, 0, 0.0767, 0.0103, 0, 0.255, 0, 0, 0, 0, 0.1812, 0, 0, 0, 0, 0.2182, 0.1807, 0, 0, 0.1686, 0, 0, 0.1681, 0, 0.1617, 0, 0.165, 0.0773, 0, 0, 0, 0, 0.1376, 0, 0, 0.1719, 0.2577, 0, 0, 0, 0.33, 0, 0, 0.3067, 0, 0, 0.1029, 0, 0, 1.46, 0, 0.046, 0.0921, 0, 0.1092, 0, 0, 0, 0, 0, 0.1067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.275, 0, 0, 0.1646, 0, 0.7833, 0.1404, 0.1427, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0.1177, 0, 0, 0, 0, 0, 0.1319, 0, 0,211
0, 2.51, 0, 0, 0, 0, 0, 0, 0.3525, 0, 0.0506, 0, 0, 0, 0.0288, 0, 0, 0, 0.0101, 0, 0.0379, 0, 0, 0, 0, 0.2276, 0, 0, 0, 0, 0, 0.0947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5492, 0, 0, 0.354, 0, 0, 0, 0.7367, 0, 0, 0, 0, 0, 0, 0, 0.0624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1208, 0, 0, 0, 0.0622, 0, 0, 0, 0,211
0, 4.3733, 0.1042, 0, 0, 0, 0, 0, 0.265, 0, 0, 0, 0, 0, 0.1819, 0, 0, 0, 0.0074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0506, 0, 0, 0, 0, 0.4167, 0, 8.42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 0, 0.13, 0, 0, 0.22, 0, 0, 0.1946, 0, 0, 0, 0, 0, 0, 0, 0.1089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1511, 0, 0.0763, 0, 0,211
0, 4.3667, 0.1317, 0, 0, 0, 0, 0, 0, 0, 0.2263, 0, 0, 0, 0.1471, 0, 0, 0, 0, 0, 0.0768, 0, 0, 0, 0, 0, 0, 0, 0, 0.076, 0.2559, 0, 0, 0, 0, 0, 0, 0.0994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.18, 0, 0, 0, 0, 0, 2.89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0422, 0, 0, 0, 0.585,211
0.34, 5.3167, 0, 0, 0, 0, 0, 0.1675, 0.3525, 0, 0.0694, 0, 0, 0, 0.0856, 0, 0, 0, 0.0046, 0, 0, 0, 0, 0, 0, 0.0729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0628, 0, 0, 0, 0, 0, 0, 0.0769, 0.1469, 0, 0, 0.178, 0, 0, 0, 0, 0, 0, 0.0771, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.246, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1208, 0, 0, 0, 0, 0, 0, 0, 0,211
0, 4.8733, 0.1967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1815, 0, 0, 0, 0.0143, 0, 0.0418, 0, 0, 0, 0, 0, 0.874, 0, 0, 0.1087, 0.2429, 0, 0, 0, 0, 0, 0, 0.1229, 0, 0, 0, 0.165, 0, 0, 0, 0, 0.1467, 0.0753, 0, 0.097, 0.05, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 0.2053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1471, 0, 0, 0, 0, 0, 0, 0, 0, 2.04, 0, 0, 0, 0, 0.0746, 0, 0, 0, 0, 0, 0, 0, 1.17,211
0, 0, 0, 0.35, 0, 0, 0, 0, 0, 0, 0.1888, 0, 0, 0, 0.0731, 0, 0, 0, 0.0073, 0, 0.0218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0829, 0, 0, 0, 0, 0, 0, 0, 0.1545, 0, 0, 0, 0, 0.0753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1412, 0, 0, 0, 0, 0, 0, 0, 0, 0.97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0889, 0, 0.1481, 0, 0,211
0, 2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1364, 0.0175, 0, 0, 0.0056, 0, 0.0838, 0, 0, 0, 0, 0.0906, 0, 0, 0, 0.0467, 0, 0.0407, 0, 0, 0.285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0825, 0, 0, 0, 1.24, 0.8867, 0, 4.21, 0, 0, 0, 0.0518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1004, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 0.3067, 0, 0, 0, 0, 0, 0, 0, 0.9633, 0.1146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0422, 0, 0, 0, 1.76,211
0, 2.1967, 0.0942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0708, 0, 0, 0, 0.0029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.064, 0, 0.0947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0619, 0.0731, 0, 0, 0, 0.1667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9633, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1177, 0, 0, 0, 0.1083, 0, 0, 0, 0,211
0, 3.4433, 0, 0, 0, 0, 0, 0, 0, 0, 0.0494, 0, 0, 0, 0.1595, 0, 0, 0.0767, 0.0054, 0.345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1567, 0, 0, 0.1563, 0, 0, 0, 0, 0, 0, 0, 0, 0.0674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1261, 0, 0, 0.0794, 0,211
0, 3.42, 0, 0, 0, 0, 0, 0, 0, 0, 0.15, 0, 0, 0, 0.0917, 0.0175, 0, 0, 0.0025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0488, 0, 0, 0, 0.1821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.048, 0.2556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211, 0, 0, 0, 0,211
0, 3.4433, 0.1317, 0, 0, 0, 0, 0, 0, 0, 0.0494, 0, 0, 0, 0.0466, 0, 0, 0, 0.0092, 0, 0.0635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.045, 0.0952, 0.11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1608, 0, 0, 0, 0.105, 0, 0, 0, 2.345,211
0, 4.39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1119, 0.0532, 0, 0, 0.0079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1389, 0, 0, 0, 0, 0, 0, 0.0773, 0.0756, 0, 0, 0, 0.1182, 0, 0, 0.0825, 0.1708, 0, 0, 0.532, 0, 0, 1.4, 0.7367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0504, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1177, 0, 0, 0, 0, 0, 0, 0, 0,211
0, 3.7433, 0, 0, 0, 0, 0, 0, 0, 0, 0.0894, 0, 0, 0, 0.059, 0.0704, 0, 0, 0.0003, 0, 0, 0, 0, 0, 0, 0.0729, 0.113, 0, 0, 0, 0, 0, 0, 0, 0.2479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3554, 0, 0, 0, 0, 0, 0, 0.9017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 0, 0, 0, 0.13, 0, 0, 0, 0, 0.9967, 0.0767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,211
0, 4.0333, 0.5358, 0, 0, 0, 0, 0, 0, 0, 0.2675, 0.66, 0, 0, 0.1651, 0, 0, 0, 0.0124, 0, 0.0829, 0, 0, 0, 0, 0, 0.113, 0, 0, 0.062, 0.0659, 0.0947, 0, 0, 0, 0, 0, 0.0613, 0, 0, 0, 0, 0.0773, 0, 0, 0, 0, 0.1718, 0, 0.097, 0.0588, 0.1, 0, 0, 0, 0.3067, 0, 0, 0, 0, 0, 0.0894, 0, 0, 0, 0, 0, 0, 0.0952, 0.1283, 0, 0, 0.0544, 0, 0, 0.1453, 0, 0.2189, 0, 0, 0, 0.27, 0, 0.5817, 0, 0, 0.127, 0, 0, 0, 0, 0.7833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0661, 0, 0, 0, 1.76,211
0, 3.1333, 0, 0.35, 0, 0, 0, 0, 0, 0, 0.0813, 0, 0, 0, 0.0559, 0.0175, 0, 0, 0.0057, 0, 0, 0, 0, 0, 0, 0.0729, 0, 0, 0, 0, 0.0806, 0, 0, 0, 0.1114, 0.1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.145, 0.1175, 0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0.1012, 0, 0, 0, 0, 0, 0, 0.2619, 0, 0, 0, 0, 0, 0, 0.1287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.257, 0.4075, 0, 0, 0, 0.57, 0, 0, 0, 0, 0.126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211, 0, 0.0838, 0, 0,211
0, 2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0.0506, 0, 0, 0, 0.0629, 0.2471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9071, 0, 0, 0, 0, 0, 0, 0, 0, 0.2133, 0, 0, 0, 0, 0.0923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2462, 0, 0, 0, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211, 0, 0, 0, 0,211
0, 5.63, 0, 0, 0, 0, 0, 0, 0, 0, 0.1763, 0, 0, 0, 0.1456, 0, 0, 0, 0.0086, 0, 0, 0, 0, 0, 0, 0.0729, 0, 0, 0, 0, 0, 0.0407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.145, 0, 0.0923, 0, 0, 0.708, 0.3067, 0, 1.4, 0.6867, 0, 0, 0.0518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1052, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 0.3167, 0, 0, 0, 0, 0, 0, 0, 1.1767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1177, 0, 0, 0, 0.1522, 0, 0.1119, 0.0641, 1.17,211
0, 1.5667, 0, 0, 0, 0, 0, 0, 0.265, 0, 0, 0, 0, 0, 0.1254, 0.0346, 0, 0, 0.0104, 0, 0.0732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1465, 0.0473, 0, 0, 0, 0.1389, 0, 0.0923, 0, 0, 0, 0, 0, 0.5611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7017, 0, 0, 0, 0, 0, 0, 0, 0.046, 0.0463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1177, 0, 0, 0, 0.0633, 0, 0.08, 0, 0,211
0, 4.9667, 0.1042, 0, 0, 0, 0, 0, 1.2625, 0, 0.0494, 0, 0, 0, 0.1159, 0, 0, 0, 0.0035, 0, 0.0647, 0, 0, 0, 0, 0, 0, 0, 0, 0.0767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0628, 0, 0, 0, 0, 0, 0, 0.0769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0556, 0, 0, 0, 0, 0, 0.1474, 0, 0, 0.0533, 0, 0, 0, 0, 0, 0, 0.1037, 0, 0, 0, 0.13, 0, 0, 0.2354, 0, 0.5733, 0.4671, 0, 0, 0, 0, 0, 0, 0, 0.1089, 0, 0, 0, 0, 0, 0.0746, 0, 0, 0, 0, 0, 0, 0.0794, 0,211
0, 2.14, 0.0942, 0, 0, 0, 0, 0, 0, 0, 0.0813, 0.33, 0, 0, 0.1408, 0, 0, 0, 0.0053, 0, 0, 0, 0, 0, 0, 0, 0.338, 0, 0, 0, 0.0659, 0.088, 0, 0, 0, 0, 0, 0, 0, 0, 6.28, 0, 0, 0, 0, 0, 0.1467, 0, 0, 0.097, 0.1056, 0, 0, 0, 0, 0, 0, 0, 1.0017, 0, 0, 0.0524, 0, 0, 0, 0, 0.046, 0, 0.8826, 0.1375, 0, 0, 0, 0, 0, 0.1287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0746, 0, 0, 0, 0, 0, 0, 0, 0,211
